指标,股票代码,nan,2025-09-30,2025-06-30,2024-12-31,2024-09-30,2025-03-31
BVPS,000878,,9.3642,9.475,9.2458,9.2049
ROE,000878,,10.13,8.57,3.74,8.54
净利率,000878,,1.3705,1.8139,1.9475,1.0767
毛利率,000878,,--,--,--,--
净利,000878,,3.8557,3.3721,1.5844,4.622
负债率,000878,,65.485,63.5608,62.3903,57.6569
流动比,000878,,1.3731,1.3703,1.4863,1.6813
速动比,000878,,0.533,0.5377,0.7427,0.79
存货周转,000878,,7.7981,5.2546,2.6457,14.7586
应收周转,000878,,291.0786,270.6246,84.7562,1338.3103
BVPS,300272,,2.5326,2.368,2.3311,2.2714
ROE,300272,,6.64,5.56,1.99,6.84
净利率,300272,,8.8114,9.854,8.3695,6.7189
毛利率,300272,,--,--,--,--
净利,300272,,3.8689,2.8729,1.1337,3.8105
负债率,300272,,51.8874,56.5327,55.602,55.6513
流动比,300272,,1.1797,1.1941,1.2341,1.2038
速动比,300272,,0.9492,0.9607,1.0117,0.9737
存货周转,300272,,2.916,1.9254,0.9363,4.0979
应收周转,300272,,6.0051,3.8704,1.8364,7.6146
BVPS,688789,,19.8723,19.2464,18.7305,18.0282
ROE,688789,,11.3,7.55,3.31,13.17
净利率,688789,,25.3168,25.4685,23.5593,24.1715
毛利率,688789,,--,--,--,--
净利,688789,,9.0913,5.9718,2.6535,11.0074
负债率,688789,,25.3968,23.9465,19.6573,24.9221
流动比,688789,,3.1154,3.1809,3.8523,2.8786
速动比,688789,,2.4232,2.4841,3.0384,2.3013
存货周转,688789,,1.4949,0.9862,0.4885,1.7242
应收周转,688789,,2.468,1.5826,0.7803,3.663
BVPS,000822,,5.3388,5.5041,5.7149,5.788
ROE,000822,,-8.26,-5.21,-1.3,0.75
净利率,000822,,-11.1175,-12.0622,-6.4988,0.6522
毛利率,000822,,--,--,--,--
净利,000822,,-4.4358,-3.0438,-0.78,0.4717
负债率,000822,,48.5216,41.1167,39.6754,39.6035
流动比,000822,,0.8804,1.4901,1.6806,1.71
速动比,000822,,0.8078,1.2867,1.3979,1.5076
存货周转,000822,,7.6306,3.2835,1.3319,12.2978
应收周转,000822,,36.125,30.013,15.7728,130.6931
BVPS,300668,,6.5563,6.4058,6.1598,6.1734
ROE,300668,,2.25,-0.08,-0.22,-1.63
净利率,300668,,4.4271,-0.3365,-1.7991,-1.7917
毛利率,300668,,--,--,--,--
净利,300668,,1.4833,-0.0686,-0.1408,-0.8938
负债率,300668,,31.8909,31.6802,32.5068,36.4926
流动比,300668,,2.7474,2.8304,2.7514,2.4503
速动比,300668,,2.7474,2.8304,2.7514,2.4503
存货周转,300668,,--,--,--,--
应收周转,300668,,0.668,0.4056,0.1566,1.0034
BVPS,600166,,2.0207,1.984,1.8808,1.834
ROE,600166,,7.24,5.15,2.96,0.56
净利率,600166,,2.2809,2.397,2.7658,0.0879
毛利率,600166,,--,--,--,--
净利,600166,,1.8858,1.3164,0.7436,0.0867
负债率,600166,,72.4609,73.2631,74.435,71.9938
流动比,600166,,0.8069,0.8238,0.8092,0.7784
速动比,600166,,0.6266,0.6465,0.6398,0.5671
存货周转,600166,,5.9282,3.9458,1.9335,6.4969
应收周转,600166,,6.1684,3.9817,1.9654,8.8718
BVPS,300027,,0.1161,0.1301,0.1609,0.153
ROE,300027,,-43.28,-24.76,5.13,-78.73
净利率,300027,,-54.7921,-50.5145,16.9445,-61.7027
毛利率,300027,,--,--,--,--
净利,300027,,-4.1781,-2.6923,0.6001,-8.1116
负债率,300027,,87.6922,86.6429,84.8523,86.0104
流动比,300027,,0.3143,0.3819,0.4399,0.4463
速动比,300027,,0.1864,0.246,0.3376,0.3527
存货周转,300027,,0.754,0.4938,0.3319,1.4662
应收周转,300027,,4.321,2.9485,1.8697,2.6479
BVPS,002935,,3.7312,3.6918,3.7047,3.7165
ROE,002935,,0.96,0.53,-0.41,4.05
净利率,002935,,2.8411,2.6156,-7.0073,6.6569
毛利率,002935,,--,--,--,--
净利,002935,,0.5315,0.2938,-0.2226,2.3634
负债率,002935,,44.7643,43.5994,45.5335,44.6363
流动比,002935,,2.0706,2.1206,2.0351,2.0711
速动比,002935,,1.3134,1.3488,1.3299,1.4551
存货周转,002935,,0.4924,0.292,0.0867,1.0861
应收周转,002935,,0.5654,0.3617,0.1071,1.2208
BVPS,600480,,8.2423,8.2374,10.6715,10.2586
ROE,600480,,7.55,5.58,2.76,8.78
净利率,600480,,5.5837,6.1025,6.4239,5.0438
毛利率,600480,,--,--,--,--
净利,600480,,3.9675,2.8774,1.425,4.9449
负债率,600480,,50.1793,49.4032,49.1664,50.2139
流动比,600480,,1.3841,1.3946,1.4127,1.3757
速动比,600480,,1.1176,1.1366,1.1454,1.148
存货周转,600480,,5.1082,3.4739,1.5918,7.3944
应收周转,600480,,2.7298,1.8302,0.8856,4.1649
BVPS,605566,,14.9311,14.9801,14.8891,14.9198
ROE,605566,,2.16,1.68,0.69,1.11
净利率,605566,,6.0766,8.0677,7.118,-0.2263
毛利率,605566,,--,--,--,--
净利,605566,,1.3635,1.2221,0.5071,-0.0815
负债率,605566,,21.8104,20.9124,21.2543,22.1192
流动比,605566,,3.7426,3.8822,3.8301,3.7551
速动比,605566,,3.1834,3.2779,3.2613,3.2405
存货周转,605566,,1.5701,1.0588,0.5246,2.522
应收周转,605566,,3.282,2.146,1.0363,5.8306
BVPS,002355,,1.761,1.645,2.1953,1.9762
ROE,002355,,-14.82,-18.94,9.8,14.31
净利率,002355,,-28.943,-44.7684,60.3244,23.5677
毛利率,002355,,--,--,--,--
净利,002355,,-8.5015,-8.6066,5.1451,7.7375
负债率,002355,,50.4446,54.9352,50.9974,51.0887
流动比,002355,,0.7365,0.5973,0.5983,0.5618
速动比,002355,,0.4203,0.2918,0.3222,0.2611
存货周转,002355,,2.1637,1.3399,0.6533,2.1538
应收周转,002355,,6.2034,4.79,2.1848,7.9321
BVPS,002860,,6.4329,6.2747,6.3366,6.0414
ROE,002860,,7.79,5.49,2.9,7.88
净利率,002860,,10.298,10.8114,12.981,7.0788
毛利率,002860,,--,--,--,--
净利,002860,,4.9949,3.4255,1.8315,4.2412
负债率,002860,,36.4504,37.4457,37.0998,47.3153
流动比,002860,,2.2539,2.1867,2.2744,2.1935
速动比,002860,,1.9659,1.915,1.9583,1.919
存货周转,002860,,4.0405,2.6999,1.0965,5.0721
应收周转,002860,,2.2315,1.4631,0.6923,2.8476
BVPS,300846,,1.8178,1.8668,1.9019,1.9682
ROE,300846,,-11.68,-8.09,-4.44,-32.56
净利率,300846,,-9.9616,-10.4139,-12.2013,-21.0776
毛利率,300846,,--,--,--,--
净利,300846,,-4.5501,-3.2316,-1.9198,-14.5758
负债率,300846,,56.5545,55.3706,50.7981,49.6113
流动比,300846,,1.0039,0.9833,0.9658,0.9627
速动比,300846,,1.0022,0.9817,0.9645,0.9613
存货周转,300846,,603.9445,408.2181,235.3553,399.1093
应收周转,300846,,3.0758,2.0598,1.0343,4.3745
BVPS,300808,,6.06,6.1888,6.2401,6.3157
ROE,300808,,-4.9,-2.72,-1.21,-1.92
净利率,300808,,-21.0643,-17.019,-18.4165,-4.4902
毛利率,300808,,--,--,--,--
净利,300808,,-3.9027,-2.1801,-0.9687,-1.4749
负债率,300808,,17.397,17.9647,19.2109,19.9653
流动比,300808,,3.5876,3.6721,3.3064,3.3726
速动比,300808,,2.6529,2.6493,2.2725,2.5766
存货周转,300808,,2.1656,1.3627,0.5015,3.1344
应收周转,300808,,2.0936,1.3443,0.5163,2.3556
BVPS,002537,,3.6015,3.5319,3.4618,3.4241
ROE,002537,,4.74,2.98,1.25,1.23
净利率,002537,,3.902,3.6242,3.0267,0.4623
毛利率,002537,,--,--,--,--
净利,002537,,2.282,1.4032,0.5883,0.3927
负债率,002537,,53.1855,54.196,53.3608,52.233
流动比,002537,,1.4211,1.4341,1.4392,1.4242
速动比,002537,,1.2061,1.2134,1.1739,1.1731
存货周转,002537,,4.7119,3.1212,1.487,6.907
应收周转,002537,,4.1862,2.7307,1.3788,6.0838
BVPS,600807,,0.3616,0.3992,0.4085,0.427
ROE,600807,,-187.03,-69.45,-38.84,-1023.56
净利率,600807,,-45.47,-35.0633,-31.9244,-232.5231
毛利率,600807,,--,--,--,--
净利,600807,,-3.9827,-2.1761,-1.0951,-35.8305
负债率,600807,,87.1024,86.0362,85.6512,85.4396
流动比,600807,,1.3752,1.3819,1.3981,1.3573
速动比,600807,,0.8954,0.9079,0.9208,0.9101
存货周转,600807,,0.2682,0.1923,0.1164,0.4669
应收周转,600807,,0.6321,0.4482,0.2466,0.9319
BVPS,688068,,31.5994,31.6512,32.2481,33.2426
ROE,688068,,-3.72,-2.86,-0.8,-6.21
净利率,688068,,-35.6727,-41.6703,-26.3474,-38.3517
毛利率,688068,,--,--,--,--
净利,688068,,-3.3819,-2.5862,-0.7447,-5.6906
负债率,688068,,8.6742,9.5783,8.8534,7.57
流动比,688068,,5.0651,4.5016,5.3745,5.4788
速动比,688068,,4.7704,4.2334,5.0807,5.1251
存货周转,688068,,1.7264,1.0955,0.6003,2.0875
应收周转,688068,,2.7789,2.099,0.9066,8.9561
BVPS,002585,,7.5569,7.5807,7.7035,7.7408
ROE,002585,,-2.58,-1.72,-0.48,-4.48
净利率,002585,,-5.7252,-5.6907,-3.094,-6.7354
毛利率,002585,,--,--,--,--
净利,002585,,-1.7265,-1.1513,-0.3249,-2.9804
负债率,002585,,31.0837,31.2944,32.1217,33.2432
流动比,002585,,1.3674,1.3152,1.3874,1.4857
速动比,002585,,0.7065,0.642,0.6592,0.7836
存货周转,002585,,1.7,1.0995,0.5366,2.6251
应收周转,002585,,4.7245,3.2236,1.704,6.9506
BVPS,605151,,11.1276,11.0363,11.0361,11.0634
ROE,605151,,0.06,-0.53,-0.57,2.58
净利率,605151,,1.5978,0.5964,-0.6414,3.1285
毛利率,605151,,--,--,--,--
净利,605151,,0.714,0.1707,-0.0819,2.0346
负债率,605151,,48.1005,49.3058,49.1103,47.9443
流动比,605151,,1.7457,1.6968,1.7345,1.8006
速动比,605151,,1.5292,1.5179,1.5365,1.6054
存货周转,605151,,4.4649,3.1058,1.3828,9.3336
应收周转,605151,,1.4426,0.883,0.4038,2.2908
BVPS,600748,,6.7176,6.6356,6.9909,7.0219
ROE,600748,,-5.84,-7.33,-0.74,-2.64
净利率,600748,,-26.5435,-57.9224,-9.2069,-12.8159
毛利率,600748,,--,--,--,--
净利,600748,,-1.8696,-2.4103,-0.1947,-1.0449
负债率,600748,,58.3379,57.4707,56.338,57.4677
流动比,600748,,2.7655,3.7394,4.1682,3.5108
速动比,600748,,0.7093,0.8299,0.9477,0.9192
存货周转,600748,,0.1099,0.0701,0.0333,0.1329
应收周转,600748,,11.5596,7.5379,5.2618,26.7438
BVPS,600773,,4.6929,4.7817,4.8204,4.8805
ROE,600773,,-2.38,-1.34,-0.71,0.26
净利率,600773,,-19.7227,-13.306,-10.3021,-3.2023
毛利率,600773,,--,--,--,--
净利,600773,,-1.4659,-0.8634,-0.4764,-0.2991
负债率,600773,,58.2322,58.877,59.4512,60.7147
流动比,600773,,2.0651,1.7681,1.7652,1.6069
速动比,600773,,0.2594,0.2818,0.3247,0.2961
存货周转,600773,,0.1004,0.0932,0.0717,0.1242
应收周转,600773,,130.4938,120.4884,82.9798,86.5951
BVPS,002657,,5.1131,5.1539,5.2867,5.3973
ROE,002657,,-6.44,-4.85,-2.15,-3.02
净利率,002657,,-20.5724,-24.6106,-22.1581,-4.7486
毛利率,002657,,--,--,--,--
净利,002657,,-4.722,-3.6289,-1.6159,-2.216
负债率,002657,,23.3456,20.7202,22.4101,25.724
流动比,002657,,2.4144,2.6734,2.0978,1.9403
速动比,002657,,1.7354,1.8403,1.4538,1.3611
存货周转,002657,,1.2552,0.784,0.4187,2.8092
应收周转,002657,,2.7723,1.9308,0.9941,9.4664
BVPS,603908,,5.7511,5.8704,6.3761,6.0553
ROE,603908,,6.82,8.61,5.16,14.82
净利率,603908,,4.476,7.7969,9.178,6.4224
毛利率,603908,,--,--,--,--
净利,603908,,3.2474,4.0306,2.6433,7.014
负债率,603908,,52.0893,54.5663,49.8009,50.2424
流动比,603908,,1.6405,1.5803,1.7209,1.6886
速动比,603908,,0.803,0.82,0.7309,0.5544
存货周转,603908,,1.0512,0.7574,0.4162,1.54
应收周转,603908,,7.127,3.7215,1.8612,9.8729
BVPS,002782,,4.4112,4.252,4.2411,4.0978
ROE,002782,,10.84,7.34,3.42,11.63
净利率,002782,,5.752,5.7366,6.3005,5.0309
毛利率,002782,,--,--,--,--
净利,002782,,5.1826,3.403,1.6388,5.6499
负债率,002782,,54.5547,55.3651,52.0128,53.0012
流动比,002782,,1.4731,1.4457,1.5107,1.4751
速动比,002782,,1.1805,1.157,1.2061,1.2112
存货周转,002782,,5.2901,3.4663,1.5187,7.123
应收周转,002782,,2.3186,1.467,0.7009,3.0364
BVPS,600212,,0.7991,0.7679,0.7419,0.7582
ROE,600212,,2.48,0.13,-1.4,2.76
净利率,600212,,1.0953,-0.0135,-4.1929,1.419
毛利率,600212,,--,--,--,--
净利,600212,,0.6124,-0.0046,-0.5246,1.0076
负债率,600212,,74.0923,70.3582,68.3986,65.8865
流动比,600212,,1.2207,1.2243,1.2379,1.2687
速动比,600212,,1.0307,1.0324,1.0394,1.0937
存货周转,600212,,3.2551,1.9853,0.7053,4.9367
应收周转,600212,,1.384,0.8229,0.3012,2.0244
BVPS,603588,,6.852,6.7368,6.6421,6.4967
ROE,603588,,6.75,5.32,2.42,5.33
净利率,603588,,7.6524,8.4909,7.9342,3.7417
毛利率,603588,,--,--,--,--
净利,603588,,2.8568,2.0953,0.9659,2.0112
负债率,603588,,61.573,62.0414,62.6372,63.7082
流动比,603588,,1.3171,1.2931,1.2762,1.2271
速动比,603588,,0.7682,0.7996,0.7947,0.7707
存货周转,603588,,1.4954,1.0383,0.5172,2.4577
应收周转,603588,,4.6572,3.054,1.5152,7.2653
BVPS,688036,,17.8286,17.5262,18.3126,17.8415
ROE,688036,,10.67,6.12,2.36,27.43
净利率,688036,,4.4724,4.2706,3.8235,8.1457
毛利率,688036,,--,--,--,--
净利,688036,,4.7578,2.7866,1.1229,12.2771
负债率,688036,,57.7152,54.6407,51.9835,54.8503
流动比,688036,,1.5291,1.5981,1.6933,1.618
速动比,688036,,1.1782,1.2005,1.3125,1.2568
存货周转,688036,,4.3927,2.5874,1.2346,5.662
应收周转,688036,,12.4284,8.0332,3.7339,25.7284
BVPS,688077,,9.6833,9.5154,9.5601,9.5006
ROE,688077,,3.98,2.1,0.63,3
净利率,688077,,3.5269,3.0449,1.8875,2.09
毛利率,688077,,--,--,--,--
净利,688077,,1.5852,0.8485,0.2499,1.1384
负债率,688077,,59.5666,59.2881,58.1945,57.1062
流动比,688077,,1.334,1.3028,1.3099,1.3381
速动比,688077,,0.8248,0.8003,0.826,0.8667
存货周转,688077,,1.801,1.1061,0.5458,2.6638
应收周转,688077,,2.8418,1.7922,0.8541,3.2375
BVPS,000702,,0.8462,0.8547,0.8362,0.8667
ROE,000702,,-2.98,-2.26,-2.56,-17.97
净利率,000702,,-1.2751,-1.2629,-4.4522,-2.8142
毛利率,000702,,--,--,--,--
净利,000702,,-1.6753,-0.9912,-1.2828,-4.4254
负债率,000702,,41.9872,47.3867,58.4208,57.5334
流动比,000702,,1.0838,1.0662,1.0139,1.0244
速动比,000702,,0.6571,0.675,0.7935,0.8231
存货周转,000702,,8.911,5.1182,2.253,14.3112
应收周转,000702,,12.8873,8.4485,3.2464,34.5009
BVPS,000545,,1.177,1.2236,1.3974,1.4152
ROE,000545,,-25.51,-19.41,-1.36,-21.31
净利率,000545,,-18.8116,-20.2468,-2.8379,-11.8986
毛利率,000545,,--,--,--,--
净利,000545,,-8.5852,-6.6216,-0.5162,-8.6283
负债率,000545,,53.1172,54.8565,54.1603,52.7472
流动比,000545,,0.4783,0.5526,0.551,0.5386
速动比,000545,,0.386,0.4726,0.4559,0.4348
存货周转,000545,,9.2593,6.9432,3.4816,13.1298
应收周转,000545,,8.0051,5.3625,2.6816,14.4149
BVPS,002122,,1.182,1.1657,1.1416,1.0395
ROE,002122,,2.58,0.88,1.03,-19.5
净利率,002122,,5.9052,3.1617,8.2089,-39.9895
毛利率,002122,,--,--,--,--
净利,002122,,1.3479,0.4971,0.6239,-10.6095
负债率,002122,,37.1185,35.9587,34.3232,37.4757
流动比,002122,,1.4879,1.4776,1.5551,1.3758
速动比,002122,,0.9002,0.8652,0.9144,0.7522
存货周转,002122,,0.7732,0.5223,0.2378,0.9545
应收周转,002122,,4.3799,3.0773,1.583,6.7302
BVPS,600550,,0.4863,0.4293,0.3997,0.3822
ROE,600550,,18.64,11.12,4.49,16.06
净利率,600550,,3.6643,2.9941,2.4072,2.4578
毛利率,600550,,--,--,--,--
净利,600550,,2.2184,1.2005,0.4848,1.6897
负债率,600550,,87.8346,89.3541,89.7415,90.6331
流动比,600550,,1.0826,1.0462,1.0384,0.89
速动比,600550,,0.657,0.6994,0.6901,0.5829
存货周转,600550,,1.7913,1.3051,0.6814,2.5389
应收周转,600550,,2.3921,1.534,0.7516,2.5315
BVPS,688272,,5.9783,6.3417,6.4905,6.6224
ROE,688272,,-10.54,-4.13,-2.16,2.31
净利率,688272,,-31.3621,-17.3088,-23.419,3.8505
毛利率,688272,,--,--,--,--
净利,688272,,-6.5144,-2.6959,-1.4331,1.6555
负债率,688272,,38.0767,34.9634,34.1146,31.6528
流动比,688272,,2.3867,2.6446,2.7241,2.9446
速动比,688272,,1.6963,1.9092,2.0088,2.1721
存货周转,688272,,0.5656,0.4398,0.177,1.0521
应收周转,688272,,0.7601,0.5378,0.2103,1.7296
BVPS,688667,,32.9434,32.1939,31.7272,31.2617
ROE,688667,,4.35,2.58,1.06,0.98
净利率,688667,,8.3942,6.8088,5.6064,1.3336
毛利率,688667,,--,--,--,--
净利,688667,,3.5772,2.0388,0.8338,0.7662
负债率,688667,,18.3466,22.4645,22.5942,21.6927
流动比,688667,,5.5636,4.2374,4.2071,4.3916
速动比,688667,,4.7155,3.5271,3.4492,3.5676
存货周转,688667,,2.4611,1.6837,0.8402,2.6729
应收周转,688667,,2.5337,1.5229,0.7893,3.1115
BVPS,603729,,3.2342,3.7754,3.9142,3.9457
ROE,603729,,-21.29,-4.13,-0.76,2.24
净利率,603729,,-17.5514,-5.848,-2.0872,2.3624
毛利率,603729,,--,--,--,--
净利,603729,,-9.2811,-2.1656,-0.4324,1.2065
负债率,603729,,58.2948,49.3051,45.6745,46.3963
流动比,603729,,0.7804,0.9056,0.9353,1.0962
速动比,603729,,0.6928,0.8146,0.8373,0.9931
存货周转,603729,,11.4708,8.3095,4.5955,13.3389
应收周转,603729,,1.8253,1.2245,0.6978,2.1609
BVPS,688238,,2.2823,2.3684,2.4998,2.6802
ROE,688238,,-10.94,-6.8,-3.67,-18.5
净利率,688238,,-89.8332,-87.173,-112.607,-129.8341
毛利率,688238,,--,--,--,--
净利,688238,,-7.3616,-4.7446,-2.6572,-13.182
负债率,688238,,30.0288,27.4722,26.0618,23.8624
流动比,688238,,1.2468,1.3912,1.6719,2.0929
速动比,688238,,1.0639,1.1875,1.4723,1.8693
存货周转,688238,,2.7611,1.811,0.9827,4.4239
应收周转,688238,,2.2742,1.4873,0.6529,3.3707
BVPS,300197,,0.7657,0.8466,0.9923,1.0477
ROE,300197,,-46.14,-27.41,-6.08,-96.36
净利率,300197,,-152.3252,-118.6974,-82.9836,-260.8498
毛利率,300197,,--,--,--,--
净利,300197,,-3.5036,-2.3097,-0.6213,-9.5359
负债率,300197,,91.2103,90.4026,89.1259,88.4242
流动比,300197,,0.4265,0.504,0.5455,0.5508
速动比,300197,,0.4107,0.4858,0.5268,0.5318
存货周转,300197,,2.5787,1.8429,0.7302,4.8166
应收周转,300197,,0.2546,0.2179,0.0863,0.463
BVPS,000757,,2.9887,2.9649,2.9238,2.9116
ROE,000757,,2.69,1.93,0.53,-1.29
净利率,000757,,1.9594,2.0883,1.1937,-0.5568
毛利率,000757,,--,--,--,--
净利,000757,,1.7216,1.229,0.326,-0.7613
负债率,000757,,35.3129,35.3819,37.9796,38.1555
流动比,000757,,2.0282,2.044,1.972,1.9944
速动比,000757,,1.529,1.5397,1.457,1.4815
存货周转,000757,,4.4925,2.9939,1.327,5.9273
应收周转,000757,,12.4973,7.6675,3.5806,15.1307
BVPS,002232,,3.3119,3.4154,3.3539,3.3907
ROE,002232,,-2.08,1.02,-1.1,0.29
净利率,002232,,-6.5762,4.3003,-11.1229,0.4643
毛利率,002232,,--,--,--,--
净利,002232,,-1.4791,0.7408,-0.7745,0.1961
负债率,002232,,25.6072,24.5102,28.0743,30.1131
流动比,002232,,3.4372,3.6287,3.1712,2.8433
速动比,002232,,3.1264,3.3844,2.948,2.7158
存货周转,002232,,3.1264,2.8215,1.3835,5.774
应收周转,002232,,0.7744,0.5786,0.2516,1.5704
BVPS,300030,,2.1485,2.1225,2.1078,2.0824
ROE,300030,,3.81,2.45,1.27,-19.43
净利率,300030,,6.7134,6.6832,6.7987,-20.625
毛利率,300030,,--,--,--,--
净利,300030,,2.0178,1.3066,0.6594,-8.9809
负债率,300030,,38.4768,41.3324,42.7394,48.2485
流动比,300030,,1.2554,1.1659,1.2109,1.1504
速动比,300030,,0.9912,0.9139,0.9515,0.9495
存货周转,300030,,2.0423,1.3277,0.6662,2.8952
应收周转,300030,,2.6483,1.5461,0.764,3.3979
BVPS,600033,,5.512,5.4306,5.3015,5.1589
ROE,600033,,6.61,4.44,2.06,6.7
净利率,600033,,43.9672,44.9049,41.3429,33.7841
毛利率,600033,,--,--,--,--
净利,600033,,5.7928,3.827,1.7549,6.0059
负债率,600033,,14.0136,15.1329,18.136,18.1065
流动比,600033,,3.5846,2.7753,1.965,1.7511
速动比,600033,,3.5729,2.765,1.9583,1.7434
存货周转,600033,,74.7116,48.1618,24.0354,106.3722
应收周转,600033,,3.4877,1.8166,0.863,3.8744
BVPS,002546,,4.5381,4.1216,4.1445,4.0159
ROE,002546,,14.27,5.53,3.14,8.05
净利率,002546,,97.3458,49.9331,60.498,34.5479
毛利率,002546,,--,--,--,--
净利,002546,,13.6988,5.0822,2.8879,7.2975
负债率,002546,,8.2073,7.3387,7.3426,9.4024
流动比,002546,,13.7349,13.1684,12.9544,9.8577
速动比,002546,,13.2945,12.7157,12.376,9.365
存货周转,002546,,2.3823,1.6686,0.6998,2.5955
应收周转,002546,,2.7107,1.8848,0.9526,4.7504
BVPS,300037,,14.4119,13.9418,13.8866,13.56
ROE,300037,,7.26,4.86,2.3,9.66
净利率,300037,,11.592,11.6342,11.561,12.1335
毛利率,300037,,--,--,--,--
净利,300037,,4.244,2.8062,1.315,5.4023
负债率,300037,,41.8098,40.7751,40.4691,41.993
流动比,300037,,1.9178,1.8538,1.8666,1.7811
速动比,300037,,1.7211,1.6276,1.6108,1.5658
存货周转,300037,,5.0129,3.1211,1.4221,6.0571
应收周转,300037,,2.4219,1.6081,0.7856,3.4336
BVPS,002096,,6.7388,6.5297,6.4283,6.2759
ROE,002096,,8.22,5.38,2.16,9.56
净利率,002096,,9.452,9.3449,8.6775,8.9239
毛利率,002096,,--,--,--,--
净利,002096,,5.7947,3.692,1.5341,7.0941
负债率,002096,,35.5457,36.8673,31.9033,29.4009
流动比,002096,,1.9545,1.8701,2.2531,2.4531
速动比,002096,,1.8308,1.7507,2.0903,2.2813
存货周转,002096,,12.1541,8.0195,3.4618,14.3095
应收周转,002096,,3.757,2.5473,1.2237,6.0667
BVPS,600499,,8.1765,7.8079,7.4704,7.1945
ROE,600499,,9.14,6.2,2.94,8.77
净利率,600499,,14.5353,13.8802,13.8399,10.2256
毛利率,600499,,--,--,--,--
净利,600499,,6.4442,4.0605,1.8908,5.0973
负债率,600499,,47.5778,48.4214,49.1858,48.8016
流动比,600499,,1.6111,1.4828,1.5385,1.4766
速动比,600499,,1.0815,0.9605,1.005,0.9417
存货周转,600499,,1.803,1.1737,0.5452,2.2052
应收周转,600499,,4.6825,3.174,1.5732,6.2708
BVPS,300509,,2.1888,2.0624,2.1502,2.0807
ROE,300509,,12.87,7.08,3.49,7.74
净利率,300509,,9.3953,7.1826,8.1301,3.3908
毛利率,300509,,--,--,--,--
净利,300509,,3.2761,1.7163,0.8684,1.6259
负债率,300509,,74.8971,75.0806,74.2588,74.3396
流动比,300509,,1.2227,1.2507,1.1974,1.2106
速动比,300509,,0.5695,0.5526,0.4969,0.4856
存货周转,300509,,0.5145,0.3559,0.1547,0.7075
应收周转,300509,,7.9018,4.9742,2.2813,8.5833
BVPS,600370,,1.3456,1.4115,1.4497,1.481
ROE,600370,,-8.9,-4.93,-2.16,-8.45
净利率,600370,,-2.9159,-2.6879,-2.7732,-2.0196
毛利率,600370,,--,--,--,--
净利,600370,,-2.4485,-1.4414,-0.6423,-2.8099
负债率,600370,,73.1404,71.0371,70.7789,68.9816
流动比,600370,,0.9687,1.0072,0.9887,1.0491
速动比,600370,,0.6659,0.6528,0.7364,0.8153
存货周转,600370,,7.204,4.3154,2.2106,9.7155
应收周转,600370,,3.7586,2.4342,0.929,5.9276
BVPS,301273,,13.0327,13.1498,13.2715,13.5745
ROE,301273,,-4.22,-3.35,-2.37,-3.32
净利率,301273,,-21.0939,-31.1328,-66.6983,-13.2494
毛利率,301273,,--,--,--,--
净利,301273,,-3.6037,-2.8522,-1.9997,-3.0343
负债率,301273,,22.8746,19.8391,19.8212,19.4818
流动比,301273,,3.2004,3.6322,3.7795,4.022
速动比,301273,,2.3309,2.6511,2.919,3.3792
存货周转,301273,,0.8179,0.4338,0.1532,1.5771
应收周转,301273,,0.8096,0.4327,0.143,1.0486
BVPS,301446,,11.5002,11.4823,11.3398,11.1007
ROE,301446,,5.63,4.22,2.11,6.4
净利率,301446,,17.6952,20.1954,24.0504,16.0683
毛利率,301446,,--,--,--,--
净利,301446,,4.8951,3.6995,1.8265,5.5597
负债率,301446,,15.7587,15.0567,14.1396,17.1614
流动比,301446,,6.6993,7.4557,8.6318,6.1429
速动比,301446,,6.1008,6.8788,7.9598,5.7578
存货周转,301446,,3.4943,2.5209,1.0372,4.9015
应收周转,301446,,2.3077,1.5222,0.6708,3.2033
BVPS,600238,,0.3037,0.2729,0.2947,0.3096
ROE,600238,,-6.78,-17.03,-6.39,-125.64
净利率,600238,,-4.679,-18.4281,-15.0998,-78.5399
毛利率,600238,,--,--,--,--
净利,600238,,-0.9206,-1.8772,-0.759,-14.2576
负债率,600238,,85.1898,85.858,84.9038,84.3436
流动比,600238,,0.7933,0.7404,0.8047,0.8129
速动比,600238,,0.3032,0.3092,0.3289,0.343
存货周转,600238,,0.3427,0.2099,0.1116,0.4473
应收周转,600238,,4.0134,2.0099,0.9966,3.5357
BVPS,002847,,7.9424,8.1549,7.2349,6.5004
ROE,002847,,28.31,17.11,9.25,36.89
净利率,002847,,13.5779,12.5717,11.4628,12.0751
毛利率,002847,,--,--,--,--
净利,002847,,15.6654,9.5688,4.8134,19.7623
负债率,002847,,46.6719,45.9452,46.8137,50.8964
流动比,002847,,0.9784,1.2247,1.1,0.9274
速动比,002847,,0.4728,0.673,0.6488,0.4353
存货周转,002847,,4.0839,2.6907,1.6406,5.4926
应收周转,002847,,18.2664,13.4657,5.8685,22.4366
BVPS,603006,,6.1457,6.4403,6.7305,6.6939
ROE,603006,,4.48,2.54,0.73,4.38
净利率,603006,,9.0831,8.6237,5.4581,7.2551
毛利率,603006,,--,--,--,--
净利,603006,,2.5594,1.5143,0.4342,2.571
负债率,603006,,23.6053,21.2612,19.264,21.2859
流动比,603006,,2.7577,3.0915,3.435,3.0707
速动比,603006,,2.0571,2.3391,2.6434,2.3611
存货周转,603006,,1.5173,0.9814,0.4725,1.9301
